Fecha,temp_mean,hum_mean,temp_max,temp_min,hum_min,hum_max,Semana,Anho,Distrito
2017-02-05,26.51778893642857,70.82940015017857,30.12950588,23.10381652,53.23501957,90.34380202,06,2017,Total
2017-02-12,26.04739927982143,67.34882507178571,29.87835089,22.90599596,43.6390418,93.77722425,07,2017,Total
2017-02-19,26.42656940482143,59.218319085357145,30.21054953,23.27709747,39.26590134,76.09112457,08,2017,Total
2017-02-26,26.507149338214283,60.34599292785715,29.84930855,24.02242945,37.97758987,77.08858861,09,2017,Total
2017-03-05,27.36772626214286,62.661523370357145,30.99773507,24.80784704,43.18252628,80.58183339,10,2017,Total
2017-03-12,26.966725096250002,65.07889877446429,30.53662382,24.44501182,45.12151957,80.0837632,11,2017,Total
2017-03-19,27.466897320535715,63.52453374928571,31.0934068,24.93760145,47.09144951,86.48469661,12,2017,Total
2017-03-26,26.290230372321428,66.49127449785713,29.91730307,23.61257436,47.45608913,83.34456384,13,2017,Total
2017-04-02,25.164590706964283,69.48520701482143,29.22907933,22.12453833,48.71337049,90.22958276,14,2017,Total
2017-04-09,24.33611505375,71.09112807696428,27.6986777,21.82009383,51.32316913,89.75494363,15,2017,Total
2017-04-16,24.314371018214285,73.48808618928571,28.27166302,21.10336947,51.44892387,97.26133661,16,2017,Total
2017-04-23,24.117852204285715,74.05806239464286,28.14650501,20.92668197,53.96454669,91.74509981,17,2017,Total
2017-04-30,23.274176999107144,74.50514021482142,27.18515648,20.32214886,54.81122364,92.40780702,18,2017,Total
2017-05-07,22.402703153035713,77.02315236732143,26.08559277,19.60074534,57.75429667,98.24328099,19,2017,Total
2017-05-14,23.079078924285714,73.355587465,27.83146155,20.22281981,48.91723323,95.68896628,20,2017,Total
2017-05-21,21.467864904464285,77.72862318464286,25.1930514,18.50558447,61.82174154,95.84277615,21,2017,Total
2017-05-28,20.84709461892857,78.74357654107143,24.43310276,18.59593396,58.3047408,95.41440915,22,2017,Total
2017-06-04,20.266248104821425,81.50060274875,23.86629384,17.65473579,59.91876133,96.88318915,23,2017,Total
2017-06-11,19.872450366607143,80.93320646482142,23.99881135,16.20248579,57.59260228,99.5384582,24,2017,Total
2017-06-18,19.50288968482143,80.11417178071429,24.78537731,15.63395561,54.9183513,99.94374899,25,2017,Total
2017-06-25,19.91926454517857,77.33195634696428,24.4503699,16.51824845,53.29315966,100.8254868,26,2017,Total
2017-07-02,19.252383771250003,79.86025095035714,23.05823314,16.27486825,61.70402055,97.23333186,27,2017,Total
2017-07-09,19.226003025892854,81.34774728696428,23.73016013,15.91231207,57.98727415,95.57991586,28,2017,Total
2017-07-16,18.64643260910714,82.66274861125,22.14032815,16.01441666,61.69223384,98.22285651,29,2017,Total
2017-07-23,18.61175070392857,74.71822194874999,22.70598445,16.21718287,54.94672351,97.61266399,30,2017,Total
2017-07-30,18.521696149821427,75.41048821607144,21.00780351,16.21120588,61.48400048,87.90182402,31,2017,Total
2017-08-06,18.465808182321428,74.31032440214287,20.70260692,16.18971283,61.42933868,87.57102425,32,2017,Total
2017-08-13,18.13330359625,75.18041966839284,20.68057404,15.71400153,61.91582958,90.43335825,33,2017,Total
2017-08-20,18.28574805267857,70.34483251785714,21.34307015,16.16094124,60.09521551,81.92196244,34,2017,Total
2017-08-27,18.1834745875,70.59639216446429,21.13469923,15.44645181,56.07518253,83.39122278,35,2017,Total
2017-09-03,18.26279022285714,73.0358564375,20.88791029,15.76876213,60.49844058,88.99170063,36,2017,Total
2017-09-10,17.80788439589286,74.85213518946429,20.27890838,15.57541275,61.89447705,87.61675515,37,2017,Total
2017-09-17,18.20591627017857,70.05467295410715,22.2231245,15.99758854,53.18574723,82.52070628,38,2017,Total
2017-09-24,18.151074945535715,73.48777102946428,22.95364552,14.83663465,49.65787916,93.2162484,39,2017,Total
2017-10-01,19.06111956053571,66.52513749803572,22.28201938,15.8340802,52.35866274,83.19723486,40,2017,Total
2017-10-08,19.218171710357144,71.21866502875,22.67476027,16.49129044,56.15898764,87.49103871,41,2017,Total
2017-10-15,19.17171604625,71.0324925975,22.43054819,15.98753176,53.84092997,89.95627558,42,2017,Total
2017-10-22,19.394635980178574,69.82585901803571,23.10250668,16.57135771,55.49166113,82.21697176,43,2017,Total
2017-10-29,19.858123129464285,69.56001721642858,22.94957945,17.36565906,56.57854741,80.64188005,44,2017,Total
2017-11-05,19.0722896525,72.46800882232142,22.55272306,15.93382388,55.98501369,88.58074876,45,2017,Total
2017-11-12,19.14825761410714,70.85750250196428,22.20876013,16.77862976,58.63433863,83.5538752,46,2017,Total
2017-11-19,19.52810048267857,73.32477706553571,22.32485223,17.26698485,60.01722201,87.72813358,47,2017,Total
2017-11-26,20.202517651249998,75.53635932821429,23.03489718,16.95134654,59.27565669,91.99989609,48,2017,Total
2017-12-03,21.006164184821426,73.08725812017857,24.5738845,18.4622775,55.65856772,86.06536718,49,2017,Total
2017-12-10,21.23258441875,74.69282842732143,23.71421436,18.94500062,59.68932536,86.43408007,50,2017,Total
2017-12-17,21.631431199464288,76.35111804607142,25.0479908,18.69901503,58.92680541,92.87003566,51,2017,Total
2017-12-24,22.46634161107143,75.7916342975,26.14751147,19.765597,59.98650311,88.99343902,52,2017,Total
2017-12-31,22.50094991357143,76.09684710607142,25.34684744,20.07722456,59.26658321,93.55955953,53,2017,Total
2018-01-07,23.30577321892857,74.24129250821429,26.46467318,20.5816379,57.54320634,90.10638763,01,2018,Total
2018-01-14,23.462392084285714,76.76040565285714,26.40655732,21.14905043,57.8129518,91.28589389,02,2018,Total
2018-01-21,23.698119207500003,73.51701848357142,26.98135815,21.19630296,50.97364284,94.56861941,03,2018,Total
2018-01-28,23.997687265535713,77.10533363196429,26.7978294,21.80237181,57.78052559,95.45022091,04,2018,Total
2018-02-04,23.913546881785717,76.21180102392857,27.49976375,21.50580427,55.17688472,95.52173035,05,2018,Total
2018-02-11,24.614096041607144,72.40231138732143,28.48278475,21.86627815,53.21192424,92.8648663,06,2018,Total
2018-02-18,25.12424160982143,72.57573713178571,27.95765907,22.52913877,56.14530636,88.62929341,07,2018,Total
2018-02-25,25.463372824642857,70.20296448839285,28.18242777,23.04901101,51.5462199,88.30411336,08,2018,Total
2018-03-04,25.300611604285713,69.79244992589285,28.54046222,22.06677902,52.39725354,91.89421546,09,2018,Total
2018-03-11,24.498582070714285,75.04365846142856,27.51473789,22.1297142,57.08267467,89.01692325,10,2018,Total
2018-03-18,24.752455269107145,70.74405264696428,27.55475937,22.54268561,57.98527851,89.10124035,11,2018,Total
2018-03-25,24.26736476107143,72.20322952589285,27.76620191,21.51227418,54.65249093,91.77144153,12,2018,Total
2018-04-01,24.000200157321427,71.66290299732142,26.93873576,21.5896782,51.43410328,92.72488938,13,2018,Total
2018-04-08,24.041666888035714,69.62124073857143,26.81665354,21.52732373,53.12983351,88.19468856,14,2018,Total
2018-04-15,23.94828102357143,67.56017441339286,26.86809527,21.41974745,48.84950782,85.34029469,15,2018,Total
2018-04-22,22.54237975375,77.04120990982143,25.09632003,20.38675408,59.71758272,96.04148237,16,2018,Total
2018-04-29,23.1513833375,76.31823383607143,27.0264942,20.58481886,55.81834426,92.67628869,17,2018,Total
2018-05-06,21.925011534464286,76.44654697,24.33788508,19.57891015,64.74267528,93.59488176,18,2018,Total
2018-05-13,21.145363456964283,77.14086639303571,23.8177959,18.49317668,61.80279895,93.32700061,19,2018,Total
2018-05-20,20.672693865357143,75.94966000875,24.08888718,18.02841699,58.68863879,88.10906748,20,2018,Total
2018-05-27,20.150847257321427,77.04874861357143,22.91936628,17.64661024,64.32354228,91.18662332,21,2018,Total
