Fecha,ix,Departamento,Distrito,casosAccumAnho,nuevosCasos,Semana,Anho,Fecha_x,Fecha_y,temp_mean,hum_mean,temp_max,temp_min,hum_min,hum_max
2017-10-22,519,LIMA,LURIGANCHO,43,0,43,2017,2017-10-22,2017-10-22,18.635570536600543,68.72214209983056,22.120680604737856,15.868911111405907,54.62642469186647,80.37863443707693
2017-10-29,520,LIMA,LURIGANCHO,43,0,44,2017,2017-10-29,2017-10-29,18.9468269431486,69.2531849556337,21.83921375932084,16.428756277446382,56.45242833687046,80.20480652770448
2017-11-05,521,LIMA,LURIGANCHO,43,0,45,2017,2017-11-05,2017-11-05,18.244141878278946,70.50975921937834,21.656445307029287,15.207330209217616,54.84050689124695,87.35845630061945
2017-11-12,522,LIMA,LURIGANCHO,43,0,46,2017,2017-11-12,2017-11-12,18.32427650399799,69.45970639749704,21.392444488800663,15.95836225692608,57.650519127911,81.46157184644939
2017-11-19,523,LIMA,LURIGANCHO,43,0,47,2017,2017-11-19,2017-11-19,18.639567636931208,71.5384644317405,21.587669213748995,16.372068166040492,57.4306869104049,85.79652024624293
2017-11-26,524,LIMA,LURIGANCHO,43,0,48,2017,2017-11-26,2017-11-26,19.29440327365374,74.13662231603985,22.07893322973792,16.307727550103266,58.99154139124702,89.41454955540887
2017-12-03,525,LIMA,LURIGANCHO,43,0,49,2017,2017-12-03,2017-12-03,19.9892580276128,72.80148963220269,23.21078779796653,17.489055984269214,56.570616272915096,84.29511645520245
2017-12-10,526,LIMA,LURIGANCHO,43,0,50,2017,2017-12-10,2017-12-10,20.188864527188503,73.89602829590373,22.62532909114373,18.0122014888006,59.7527491364575,85.75911890937243
2017-12-17,527,LIMA,LURIGANCHO,43,0,51,2017,2017-12-17,2017-12-17,20.56242047941419,75.8056321538097,23.882093013852227,17.795843734269226,59.38670342749807,91.18295800957893
2017-12-24,528,LIMA,LURIGANCHO,43,0,52,2017,2017-12-24,2017-12-24,21.31322400890244,75.74400153183436,24.742491434424096,18.782846993331987,61.64458202667208,87.67993364603642
2017-12-31,529,LIMA,LURIGANCHO,43,0,53,2017,2017-12-31,2017-12-31,21.241748655570632,76.0832043618033,23.902460607132586,18.99526793202932,61.17303341791906,91.4901653368704
2019-01-06,530,LIMA,LURIGANCHO,0,0,1,2019,2019-01-06,2019-01-06,22.143097020368383,76.24212287863716,25.21939380249796,19.90843323880057,60.19411344562352,91.60124000103237
2019-01-13,531,LIMA,LURIGANCHO,0,0,2,2019,2019-01-13,2019-01-13,23.39123767421133,69.84877547122214,26.61605825265281,20.044043182029327,52.66695519938066,91.5319338368705
2019-01-20,532,LIMA,LURIGANCHO,0,0,3,2019,2019-01-20,2019-01-20,22.279926241054508,79.66762152802816,25.52522476171561,20.280315668435207,60.1006331097855,92.8832087643684
2019-01-27,533,LIMA,LURIGANCHO,1,1,4,2019,2019-01-27,2019-01-27,23.381056275422136,77.140991018568,26.6747098571326,20.555586845675123,60.13064649042113,91.72562349145342
2019-02-03,534,LIMA,LURIGANCHO,2,1,5,2019,2019-02-03,2019-02-03,24.683121317378315,69.79401684130667,27.994608084475715,21.92357791390384,53.38086369938064,87.31041194562351
2019-02-10,535,LIMA,LURIGANCHO,3,1,6,2019,2019-02-10,2019-02-10,24.32038362027476,78.16423309003858,27.198973159372485,22.24215443895553,63.79530517270861,92.39218068228745
2019-02-17,536,LIMA,LURIGANCHO,11,8,7,2019,2019-02-17,2019-02-17,24.294531220707363,78.22479666654856,27.23821790484112,22.21872171161232,61.2159282089596,91.76086941895146
2019-02-24,537,LIMA,LURIGANCHO,17,6,8,2019,2019-02-24,2019-02-24,25.040788428695343,69.39789096514617,28.983763800361373,22.470415538903865,45.352166526672185,89.81784016416194
2019-03-03,538,LIMA,LURIGANCHO,25,8,9,2019,2019-03-03,2019-03-03,25.34919799702933,66.97455011387137,28.04103090484108,23.190313702549588,53.45545584541709,79.88154984541703
2019-03-10,539,LIMA,LURIGANCHO,37,12,10,2019,2019-03-10,2019-03-10,24.49423653361656,74.12704693075317,27.53802139338353,22.216399879789435,56.813295681255134,90.09353749145345
2019-03-17,540,LIMA,LURIGANCHO,38,1,11,2019,2019-03-17,2019-03-17,24.410224802035508,74.26452370813091,27.05824626624696,21.711961172966653,58.37511568125514,86.05232390082595
2019-03-24,541,LIMA,LURIGANCHO,42,4,12,2019,2019-03-24,2019-03-24,23.21222852455969,73.98087848090354,26.4977310047895,20.660026341143748,60.44518320895961,87.508294963749
2019-03-31,542,LIMA,LURIGANCHO,42,0,13,2019,2019-03-31,2019-03-31,22.386134858411395,77.33494150235276,24.91108306395552,20.03525060020644,62.15143422708511,93.16054650957894
2019-04-07,543,LIMA,LURIGANCHO,42,0,14,2019,2019-04-07,2019-04-07,22.15803431002201,74.70751098021931,25.49136169801824,19.46628868202936,55.59555768125516,88.86889160978546
2019-04-14,544,LIMA,LURIGANCHO,42,0,15,2019,2019-04-14,2019-04-14,22.118693618724787,73.51667938228668,25.92567059567505,19.380051979737857,55.31169910020655,88.22332358208094
2019-04-21,545,LIMA,LURIGANCHO,42,0,16,2019,2019-04-21,2019-04-21,21.520850059609494,77.55072649633722,24.581101582080976,19.1859813933836,63.82947503625109,92.7735114914534
2019-04-28,546,LIMA,LURIGANCHO,44,2,17,2019,2019-04-28,2019-04-28,21.996656432395778,74.7428409516575,24.93253566390382,19.276688254789462,59.33265320895962,89.04300704582992
2019-05-05,547,LIMA,LURIGANCHO,44,0,18,2019,2019-05-05,2019-05-05,20.790718866693915,75.4245527027944,23.623964459217632,18.446542195623465,59.363900336870486,90.72706885499592
2019-05-12,548,LIMA,LURIGANCHO,44,0,19,2019,2019-05-12,2019-05-12,20.156309822617484,77.97122942867179,23.94119511833202,17.521779488800632,60.36674114603645,92.12750317374088
2019-05-19,549,LIMA,LURIGANCHO,44,0,20,2019,2019-05-19,2019-05-19,20.17653073346467,74.6265774273218,24.20526573880062,17.03796136833199,58.425447627911005,89.60229749145337
2019-05-26,550,LIMA,LURIGANCHO,44,0,21,2019,2019-05-26,2019-05-26,19.117392308329933,74.18082239414976,21.533893213749025,16.245124725206495,60.44330749145346,87.04049173666391
2019-06-02,551,LIMA,LURIGANCHO,44,0,22,2019,2019-06-02,2019-06-02,18.27109087262984,74.6061791593202,21.04411937286341,15.656035661509064,60.35451184644939,89.1286030639554
2019-06-09,552,LIMA,LURIGANCHO,44,0,23,2019,2019-06-09,2019-06-09,18.15230671757977,74.59955811389068,21.08388067057183,15.856228445623458,60.76337057353441,88.12549796478129
2019-06-16,553,LIMA,LURIGANCHO,44,0,24,2019,2019-06-16,2019-06-16,17.313167541217442,75.82115653948048,21.41727758421763,14.353928511457523,58.41029566416196,89.79513851915785
2019-06-23,554,LIMA,LURIGANCHO,44,0,25,2019,2019-06-23,2019-06-23,15.923226214646268,80.13145983877858,18.71498440911432,13.553079499999969,64.11069901915783,91.4951678101983
2019-06-30,555,LIMA,LURIGANCHO,44,0,26,2019,2019-06-30,2019-06-30,15.799235602608931,80.47083843861638,18.96461142510321,13.659815377394692,61.99511480061937,90.8099739914534
2019-07-07,556,LIMA,LURIGANCHO,44,0,27,2019,2019-07-07,2019-07-07,15.96845052788706,80.56331943629539,19.27183913645746,14.05442184781174,65.68742100957891,92.4973348101984
2019-07-14,557,LIMA,LURIGANCHO,44,0,28,2019,2019-07-14,2019-07-14,16.04623107357724,80.36969166144657,19.06769084328039,14.411499693228734,66.36529049145341,90.96860551061124
2019-07-21,558,LIMA,LURIGANCHO,44,0,29,2019,2019-07-21,2019-07-21,15.58107452657857,80.23917453813046,18.66961697734314,13.464545775051704,66.7190303368704,89.00734458208095
2019-07-28,559,LIMA,LURIGANCHO,44,0,30,2019,2019-07-28,2019-07-28,14.801552586822098,80.19656970615497,17.647308502394765,12.234078602343176,63.05391399145339,91.8417884189514
2019-08-04,560,LIMA,LURIGANCHO,44,0,31,2019,2019-08-04,2019-08-04,14.496584714365364,79.83860799402737,17.553071275051593,12.374688788645756,63.93159593707688,90.1246996822874
2019-08-11,561,LIMA,LURIGANCHO,44,0,32,2019,2019-08-11,2019-08-11,14.703472718605342,79.40746661717755,17.682144025051628,12.54925653650912,64.79112176436836,91.08571031874486
2019-08-18,562,LIMA,LURIGANCHO,44,0,33,2019,2019-08-18,2019-08-18,14.89413379827237,79.5457479032206,17.767557029582974,12.343418068228686,64.87310203728333,91.4179629552024
2019-08-25,563,LIMA,LURIGANCHO,44,0,34,2019,2019-08-25,2019-08-25,15.655839214026582,78.31659673185393,19.778889270520267,12.83545493869741,59.09675678249391,92.74205370999182
2019-09-01,564,LIMA,LURIGANCHO,44,0,35,2019,2019-09-01,2019-09-01,15.643617819380044,78.06802879126985,19.311722063697403,12.999374925103268,58.62741354582991,90.6857750639554
2019-09-08,565,LIMA,LURIGANCHO,44,0,36,2019,2019-09-08,2019-09-08,16.00289654703889,79.03167703091756,19.69652271828039,13.479832245468629,60.14156891040492,93.31265347332784
2019-09-15,566,LIMA,LURIGANCHO,44,0,37,2019,2019-09-15,2019-09-15,15.599929259206933,79.09136157231858,18.8817993136974,13.285275906977745,62.54251109165988,89.86933942853032
2019-09-22,567,LIMA,LURIGANCHO,44,0,38,2019,2019-09-22,2019-09-22,15.784794255646558,80.72872332286045,18.260559031977778,13.53349830463469,69.68803497332785,91.42964870999184
2019-09-29,568,LIMA,LURIGANCHO,44,0,39,2019,2019-09-29,2019-09-29,16.90280044809174,78.74657807551024,19.885642684165987,14.695944697760126,61.73598247229548,90.99186580061937
2019-10-06,569,LIMA,LURIGANCHO,44,0,40,2019,2019-10-06,2019-10-06,16.6817249108769,79.23722367949529,19.71491783421766,14.257726006926134,64.08306521853851,88.90134627291499
2019-10-13,570,LIMA,LURIGANCHO,44,0,41,2019,2019-10-13,2019-10-13,16.07666133110718,76.62585158927845,19.57308155010321,13.257146072760122,60.049593063955406,88.59081651915787
2019-10-20,571,LIMA,LURIGANCHO,44,0,42,2019,2019-10-20,2019-10-20,17.111763664727384,75.01625860181046,21.50560328650909,14.070402795571908,54.025014563955466,86.82009429104046
2019-10-27,572,LIMA,LURIGANCHO,44,0,43,2019,2019-10-27,2019-10-27,16.98132262136077,74.89523169106337,20.69709061380064,14.3949909864059,57.31909561833195,86.50500760978537
2019-11-03,573,LIMA,LURIGANCHO,44,0,44,2019,2019-11-03,2019-11-03,17.76807265446598,74.46058024469372,21.84107928650917,14.539599352343146,57.94692906292293,87.62366775478947
2019-11-10,574,LIMA,LURIGANCHO,44,0,45,2019,2019-11-10,2019-11-10,18.118623776952937,74.95649994501557,20.8578107046863,15.469474434165988,60.71224675478943,85.72452949999997
2019-11-17,575,LIMA,LURIGANCHO,44,0,46,2019,2019-11-17,2019-11-17,18.570510951268,76.45112384646177,21.67197275478952,15.786879459217689,60.00997779958707,86.93724830916601
2019-11-24,576,LIMA,LURIGANCHO,44,0,47,2019,2019-11-24,2019-11-24,18.6056874324122,76.73078613389318,22.05283442057185,16.078597252394673,62.56185449145341,88.9030513368704
2019-12-01,577,LIMA,LURIGANCHO,44,0,48,2019,2019-12-01,2019-12-01,19.92981745582831,73.79463796447007,23.87428556156067,17.537707304634637,55.05201903625101,86.70128313645745
2019-12-08,578,LIMA,LURIGANCHO,44,0,49,2019,2019-12-08,2019-12-08,20.25739224934626,75.08544480275303,23.8724932411954,18.089089531977777,58.34180470041296,88.75418148187448
2019-12-15,579,LIMA,LURIGANCHO,44,0,50,2019,2019-12-15,2019-12-15,20.079817585523564,77.37493638473367,23.039906668435208,18.17091619562348,62.69279395417007,90.09171425478944
2019-12-22,580,LIMA,LURIGANCHO,44,0,51,2019,2019-12-22,2019-12-22,20.164295162236098,75.26789731382489,23.15221231609212,17.684418920571886,61.81586236354251,86.89136611833196
2019-12-29,581,LIMA,LURIGANCHO,44,0,52,2019,2019-12-29,2019-12-29,21.06276070217192,73.74662616772441,24.418749279841165,18.357173579686275,60.68046617270852,84.29075665458299
2015-01-04,583,LIMA,Total,0,0,1,2015,2015-01-04,2015-01-04,22.106585587678385,79.2925293802915,25.388816793844057,19.846206915452115,65.29011101984803,90.45916863467204
2015-01-11,584,LIMA,Total,0,0,2,2015,2015-01-11,2015-01-11,22.099501117928785,83.2281673969677,25.60088038335408,19.95453120433405,63.20841004698401,95.1699054520081
2015-01-18,585,LIMA,Total,0,0,3,2015,2015-01-18,2015-01-18,23.0255920782424,77.8203433251473,27.6940262920221,19.009235037060137,53.858444898743855,95.4031746075361
2015-01-25,586,LIMA,Total,0,0,4,2015,2015-01-25,2015-01-25,22.93308818563308,76.93934866258054,27.34590060621804,19.89431455559009,54.90692187160791,91.55751904698404
2015-02-01,587,LIMA,Total,0,0,5,2015,2015-02-01,2015-02-01,23.695014719450626,79.51550195219355,28.65390238153208,21.19842798461008,51.17718554070391,95.85557827663207
2015-02-08,588,LIMA,Total,0,0,6,2015,2015-02-08,2015-02-08,24.35894840782216,80.30913639280729,28.18949188153215,22.06135699139412,57.21512133819183,98.00420309396816
2015-02-15,589,LIMA,Total,0,0,7,2015,2015-02-15,2015-02-15,25.305053233575887,76.89075506050766,29.84473419572811,22.71696074139413,48.38433513567977,97.92400386432011
2015-02-22,590,LIMA,Total,0,0,8,2015,2015-02-22,2015-02-22,25.570386863716497,72.75797142696536,30.48930154880611,22.48899658090403,44.73126733090387,91.80493641231196
2015-03-01,591,LIMA,Total,0,0,9,2015,2015-03-01,2015-03-01,25.19526316559538,72.33286169719551,30.13007603523812,21.57230933090409,50.93308664195982,97.55557827663208
2015-03-08,592,LIMA,Total,0,0,10,2015,2015-03-08,2015-03-08,24.23328902802698,75.34804549163209,28.27538700992409,22.27436436300212,55.77922115552786,89.309756101256
2015-03-15,593,LIMA,Total,0,0,11,2015,2015-03-15,2015-03-15,24.662405685175514,78.99207593745429,29.1574199846101,21.336855933982065,54.67786987160788,96.44095991859214
2015-03-22,594,LIMA,Total,2,2,12,2015,2015-03-22,2015-03-22,26.623858214796677,64.76918448668387,30.295918867964133,24.13848323461008,41.52444936532779,80.92532356055199
2015-03-29,595,LIMA,Total,2,0,13,2015,2015-03-29,2015-03-29,26.09947948198302,68.96612393287434,31.07925367537609,22.183990484610035,41.98221229120781,90.71128373592808
2015-04-05,596,LIMA,Total,2,0,14,2015,2015-04-05,2015-04-05,24.06668694061448,72.33485708407167,28.42355963831608,20.89582354880605,45.33166689874384,93.70108860753612
2015-04-12,597,LIMA,Total,2,0,15,2015,2015-04-12,2015-04-12,24.27218810604433,70.79255388928513,28.37719151670808,21.89598220929605,47.93652081733587,87.45182914824008
2015-04-19,598,LIMA,Total,2,0,16,2015,2015-04-19,2015-04-19,23.883205322702374,74.68479733352896,27.943085087688075,20.965224337688085,56.66824566180797,90.41812930376804
2015-04-26,599,LIMA,Total,2,0,17,2015,2015-04-26,2015-04-26,22.507904423366504,78.88772549818634,26.59753220251207,19.376662773492114,57.67377464195995,98.21985824949618
2015-05-03,600,LIMA,Total,2,0,18,2015,2015-05-03,2015-05-03,23.02451044712365,79.09145980786889,27.14918404880609,19.527196869786053,59.552141019848,98.75094586432016
2015-05-10,601,LIMA,Total,2,0,19,2015,2015-05-10,2015-05-10,23.02868733232872,77.92539851965977,26.342596037060048,20.15002352349211,59.91034509396805,96.42404901984814
2015-05-17,602,LIMA,Total,2,0,20,2015,2015-05-17,2015-05-17,22.227906310338177,77.54524535279835,26.19905587657007,19.750911248178056,60.005992938440045,98.50361622236018
2015-05-24,603,LIMA,Total,3,1,21,2015,2015-05-24,2015-05-24,22.07198403955008,79.67973895738821,27.36626929202208,18.58183972286406,59.02571217537606,97.65739186432012
2015-05-31,604,LIMA,Total,3,0,22,2015,2015-05-31,2015-05-31,21.287625511748143,82.30009911513692,25.084626433982063,18.58789506915804,58.23859633090399,99.89223122236012
2015-06-07,605,LIMA,Total,3,0,23,2015,2015-06-07,2015-06-07,21.08900668509935,86.87536805025427,25.161629947550068,18.523660594472062,61.52373932361604,101.59809009396824
2015-06-14,606,LIMA,Total,4,1,24,2015,2015-06-14,2015-06-14,21.599295901902074,86.11799697826912,25.38446777349208,18.996487248178028,63.524947763064034,103.05418631632826
2015-06-21,607,LIMA,Total,5,1,25,2015,2015-06-21,2015-06-21,20.972158714257382,85.85020238788415,24.720175183982064,18.40147570929605,64.94669712110408,99.8089807087922
2015-06-28,608,LIMA,Total,5,0,26,2015,2015-06-28,2015-06-28,21.20675567703331,87.65109227679281,25.10866799817802,19.05926745929605,66.3682344520082,101.92628545200826
2015-07-05,609,LIMA,Total,5,0,27,2015,2015-07-05,2015-07-05,21.56454947482243,82.90288245605086,25.543327716080057,19.29225952349208,62.71344912110409,103.34203237060024
2015-07-12,610,LIMA,Total,5,0,28,2015,2015-07-12,2015-07-12,20.41839111485521,85.01994918065103,24.37884871608003,17.88187733768808,64.00841240502415,101.78542296557625
2015-07-19,611,LIMA,Total,5,0,29,2015,2015-07-19,2015-07-19,19.41813866989835,81.88229889069738,23.691480901884063,16.456604408668056,59.05430948643203,99.40752984447217
2015-07-26,612,LIMA,Total,8,3,30,2015,2015-07-26,2015-07-26,19.459726892459848,86.35816652211317,23.32049250496204,16.90178316545206,64.61858637788808,101.73865166180826
2015-08-02,613,LIMA,Total,8,0,31,2015,2015-08-02,2015-08-02,19.0951485397252,85.83413352003093,22.664687037060048,16.34991585125607,64.86803360753618,100.89593778291224
2015-08-09,614,LIMA,Total,8,0,32,2015,2015-08-09,2015-08-09,19.20442404621638,81.56188894811775,23.009932466080045,16.549589972864055,58.05888837788814,100.30284347185624
2015-08-16,615,LIMA,Total,8,0,33,2015,2015-08-16,2015-08-16,19.038062676194304,78.07571288608983,23.84071083768805,15.029202344472084,55.24063714824006,98.73755424949616
2015-08-23,616,LIMA,Total,9,1,34,2015,2015-08-23,2015-08-23,19.313264909888485,82.04903529278359,23.80636844076605,16.712717869786104,60.91158250628016,99.14145645200816
2015-08-30,617,LIMA,Total,9,0,35,2015,2015-08-30,2015-08-30,20.09330231676774,83.53482631129144,24.493438126570027,17.38878540866807,60.81984996557601,100.23533014095224
2015-09-06,618,LIMA,Total,9,0,36,2015,2015-09-06,2015-09-06,21.05637090061103,83.88262690335443,25.386630601256115,17.954951254962054,62.48121679020004,101.34698755326424
2015-09-13,619,LIMA,Total,9,0,37,2015,2015-09-13,2015-09-13,20.2962109382636,78.72781813710324,25.30772085125608,16.80510397286406,53.19398160753604,95.34587968165616
2015-09-20,620,LIMA,Total,9,0,38,2015,2015-09-20,2015-09-20,20.42302130850996,78.55633558509354,25.918644383354035,16.37019711482401,55.83475686432005,100.41026234346424
2015-09-27,621,LIMA,Total,9,0,39,2015,2015-09-27,2015-09-27,19.644542095743024,81.90885662403367,24.55399816545201,15.900206729648062,57.79998073592805,99.65184981004816
2015-10-04,622,LIMA,Total,9,0,40,2015,2015-10-04,2015-10-04,20.17970833044996,77.51257684053179,24.94335833090406,15.609976204334032,57.67126768894399,97.97539970879215
2015-10-11,623,LIMA,Total,9,0,41,2015,2015-10-11,2015-10-11,20.244374354485384,79.5269984626825,24.89444415866808,16.591546947550057,56.75639763467195,96.90997760753612
2015-10-18,624,LIMA,Total,9,0,42,2015,2015-10-18,2015-10-18,20.34102400038564,77.01771961209934,25.468879043844083,16.565586954334094,54.25779668894396,96.20875086432018
2015-10-25,625,LIMA,Total,9,0,43,2015,2015-10-25,2015-10-25,21.29254923984067,79.61561262501664,26.138349119786085,17.77548640866803,55.54322301984799,99.00681273592808
2015-11-01,626,LIMA,Total,9,0,44,2015,2015-11-01,2015-11-01,21.369836848950904,78.82313198310646,26.829240606218093,17.797179754962087,53.85843917537595,99.46108229648009
2015-11-08,627,LIMA,Total,9,0,45,2015,2015-11-08,2015-11-08,19.921652375237496,80.09492819156353,24.473847812374004,16.10835160804004,55.32418668894391,101.10715047185622
2015-11-15,628,LIMA,Total,9,0,46,2015,2015-11-15,2015-11-15,20.780703008675957,78.90041267713434,26.015374690766063,16.82509022286405,53.97041366180795,100.0540655804002
2015-11-22,629,LIMA,Total,9,0,47,2015,2015-11-22,2015-11-22,21.51067371381989,75.7726106853997,26.896775638316058,17.289691825942043,54.29410356055196,98.57263963467209
2015-11-29,630,LIMA,Total,9,0,48,2015,2015-11-29,2015-11-29,21.998173972943675,80.23661918678144,26.69951642719809,18.934540819158087,56.1913382567839,98.02811263467208
2015-12-06,631,LIMA,Total,9,0,49,2015,2015-12-06,2015-12-06,21.813102629799385,76.70017480500579,26.25095355559006,18.23269400496207,56.13926258768797,95.57749093844012
2015-12-13,632,LIMA,Total,9,0,50,2015,2015-12-13,2015-12-13,22.236926842850146,78.4133031863772,27.76385232412008,18.08970582594208,50.25444712839193,102.49222860753612
2015-12-20,633,LIMA,Total,9,0,51,2015,2015-12-20,2015-12-20,22.643165821423796,79.18439394638703,27.76805799139408,19.383047383354096,55.69245658768796,101.13442360753612
2015-12-27,634,LIMA,Total,9,0,52,2015,2015-12-27,2015-12-27,23.79808298033548,77.72022474887304,27.650583812374123,20.8061201197861,58.524413918591954,96.80258773592811
2016-01-03,636,LIMA,Total,0,0,1,2016,2016-01-03,2016-01-03,23.911950498957545,76.08536234587258,28.22958023,20.153645287060044,56.10695087,94.36451386
2016-01-10,637,LIMA,Total,0,0,2,2016,2016-01-10,2016-01-10,24.1491747075,77.29862882732142,28.47010758,21.15413384,52.341563,96.3361293
2016-01-17,638,LIMA,Total,0,0,3,2016,2016-01-17,2016-01-17,23.42842761642857,80.12166149785715,28.40586586,20.41593759,55.26075549,98.62904555
2016-01-24,639,LIMA,Total,1,1,4,2016,2016-01-24,2016-01-24,24.105636242142857,77.44335435071427,29.13991831,21.17302959,45.84884446,99.31197635
2016-01-31,640,LIMA,Total,1,0,5,2016,2016-01-31,2016-01-31,25.40890783142857,71.50456604482143,29.54023314,22.28336766,48.87461277,91.72231484
2016-02-07,641,LIMA,Total,2,1,6,2016,2016-02-07,2016-02-07,25.666829206250004,73.09799239946429,29.57964379,22.92396143,57.13347787,88.87988166
2016-02-14,642,LIMA,Total,3,1,7,2016,2016-02-14,2016-02-14,24.980131734107143,78.69233581410715,29.84944777,22.33912774,53.08523074,96.15130812
2016-02-21,643,LIMA,Total,4,1,8,2016,2016-02-21,2016-02-21,25.706668465892857,78.05926437660715,30.62332081,22.89225277,49.68985743,98.77971241
2016-02-28,644,LIMA,Total,5,1,9,2016,2016-02-28,2016-02-28,27.002506081785715,68.46852767839286,31.57948382,24.0069758,44.49022277,91.71677541
2016-03-06,645,LIMA,Total,6,1,10,2016,2016-03-06,2016-03-06,26.34089698321429,70.94077587785715,29.56837257,23.44007877,53.47477939,90.20390482
2016-03-13,646,LIMA,Total,10,4,11,2016,2016-03-13,2016-03-13,26.657349439642854,66.29528628910714,30.12286532,24.03844043,48.92783577,81.34425461
2016-03-20,647,LIMA,Total,11,1,12,2016,2016-03-20,2016-03-20,25.22017689392857,76.4991871719643,29.60769631,22.44132949,52.06852069,95.44395818
2016-03-27,648,LIMA,Total,21,10,13,2016,2016-03-27,2016-03-27,25.909629589821428,71.68311837660714,29.55065281,22.48264871,49.9620778,93.17058786
2016-04-03,649,LIMA,Total,31,10,14,2016,2016-04-03,2016-04-03,25.87591399375,70.87097558714285,30.3864692,23.07303528,48.068394,88.08280053
2016-04-10,650,LIMA,Total,35,4,15,2016,2016-04-10,2016-04-10,24.48740475392857,76.29823293839286,28.66007722,21.16204431,56.87791192,96.59392858
2016-04-17,651,LIMA,Total,42,7,16,2016,2016-04-17,2016-04-17,23.72611320892857,74.01756064660715,27.32021357,21.35617668,54.33065597,91.84949453
2016-04-24,652,LIMA,Total,46,4,17,2016,2016-04-24,2016-04-24,22.696923770178568,77.73699962928572,26.77726693,19.91254934,58.19565569,95.81905391
2016-05-01,653,LIMA,Total,53,7,18,2016,2016-05-01,2016-05-01,22.764106814464288,77.21961452446429,27.41524615,20.00207725,53.1914383,98.41794078
2016-05-08,654,LIMA,Total,56,3,19,2016,2016-05-08,2016-05-08,22.949985769642858,75.172143155,27.69605227,19.440541,52.39837633,97.0179434
2016-05-15,655,LIMA,Total,58,2,20,2016,2016-05-15,2016-05-15,22.39747409875,77.28477734625001,26.542015,19.44089594,56.57627253,96.47476507
2016-05-22,656,LIMA,Total,58,0,21,2016,2016-05-22,2016-05-22,21.37707313928572,78.2933256525,25.23625647,18.70752119,55.0736843,95.87607951
2016-05-29,657,LIMA,Total,58,0,22,2016,2016-05-29,2016-05-29,21.200559073214286,74.54184691821429,25.83168237,17.567557,53.28023869,91.19947325
2016-06-05,658,LIMA,Total,58,0,23,2016,2016-06-05,2016-06-05,20.83831955375,74.48798906785714,25.78114827,17.04477004,51.42555341,95.21968594
2016-06-12,659,LIMA,Total,58,0,24,2016,2016-06-12,2016-06-12,20.341731345892857,77.226112415,24.8655126,16.90290947,57.12409682,92.24621602
2016-06-19,660,LIMA,Total,58,0,25,2016,2016-06-19,2016-06-19,20.00740233035714,82.81630010625,25.10762031,16.49178497,59.12983376,102.4736091
2016-06-26,661,LIMA,Total,58,0,26,2016,2016-06-26,2016-06-26,18.782421367678573,79.25792054392856,23.48529738,15.08636688,55.48462197,96.80508112
2016-07-03,662,LIMA,Total,58,0,27,2016,2016-07-03,2016-07-03,19.27016064107143,79.05214263839287,23.7360965,15.91865294,54.36491676,100.1419903
2016-07-10,663,LIMA,Total,58,0,28,2016,2016-07-10,2016-07-10,19.282318842321427,79.69427271375,23.48074247,15.90542985,54.77068866,97.19775971
2016-07-17,664,LIMA,Total,58,0,29,2016,2016-07-17,2016-07-17,18.622810119642857,82.69865175,23.21495206,15.34156095,59.90380402,99.13746653
2016-07-24,665,LIMA,Total,58,0,30,2016,2016-07-24,2016-07-24,18.971220816071423,82.68616534839285,23.48184234,15.57009526,57.05827489,101.8635859
2016-07-31,666,LIMA,Total,58,0,31,2016,2016-07-31,2016-07-31,18.54745048,82.69745919553573,23.85494531,15.2437627,53.60455489,101.3862268
2016-08-07,667,LIMA,Total,58,0,32,2016,2016-08-07,2016-08-07,18.77028580642857,79.59618378107143,23.65140904,15.47724917,56.68326284,100.0393336
2016-08-14,668,LIMA,Total,58,0,33,2016,2016-08-14,2016-08-14,18.68964731517857,74.58000073232142,23.46452707,14.58572511,53.60014474,95.59504168
2016-08-21,669,LIMA,Total,58,0,34,2016,2016-08-21,2016-08-21,18.590222052142856,78.8106661344643,23.67252834,14.78594189,54.95044674,98.31849865
2016-08-28,670,LIMA,Total,58,0,35,2016,2016-08-28,2016-08-28,19.3545198025,78.94128621,24.27606462,15.45619992,55.27753659,99.82873371
2016-09-04,671,LIMA,Total,58,0,36,2016,2016-09-04,2016-09-04,18.81914816589286,76.94360164875,23.95336352,15.23468729,54.89129569,98.66634099
2016-09-11,672,LIMA,Total,58,0,37,2016,2016-09-11,2016-09-11,19.273089825714287,71.85699280035713,24.974937,14.78628958,47.12073061,94.44897609
2016-09-18,673,LIMA,Total,58,0,38,2016,2016-09-18,2016-09-18,19.30461944875,78.65195637053571,25.13275056,14.6255802,56.32651843,99.86139197
2016-09-25,674,LIMA,Total,58,0,39,2016,2016-09-25,2016-09-25,19.871618076607145,75.87049902785714,24.24032554,16.34175853,54.03025997,96.68516674
2016-10-02,675,LIMA,Total,58,0,40,2016,2016-10-02,2016-10-02,19.884278454107143,74.97843725642858,25.24854228,15.93692304,50.58044526,97.56744365
2016-10-09,676,LIMA,Total,58,0,41,2016,2016-10-09,2016-10-09,19.74018720946429,77.66339310767857,24.59040415,16.17398442,53.4039552,95.48631148
2016-10-16,677,LIMA,Total,58,0,42,2016,2016-10-16,2016-10-16,20.148608338214284,77.41662300214286,25.16265702,15.40262214,53.87829795,97.45366342
2016-10-23,678,LIMA,Total,58,0,43,2016,2016-10-23,2016-10-23,19.62163209767857,78.14094664571428,24.68034059,15.9048872,55.13478848,98.96354407
