,Distrito,Mean,Var,ACF1,Seasonality,Trend,Linearity,Curvature,Peak,Entropy,Lumpiness,Lshift,Vchange,Fspots,Cpoints_ts,Cpoints_JV,KlScore,ChangeIdx
207,"ICA, PISCO, PARACAS",0.03773681132075485,0.03631178212890786,0.508861236802413,-0.002959674435812059,0.22788296041178546,0.005087428294396174,-0.45795658967522057,0,0.040821994520255166,0.0019753086419753104,0.0,0.0,51.0,0,1.0,,
208,"ICA, ICA, SAN JUAN BAUTISTA",2.5660384339622624,32.3965788309009,0.6578823850357645,0.50147332445109,0.0,0.01235518300067623,-0.9553590200568082,0,0.05781957088882625,0.00019807094346619984,0.1642857142857143,0.018877551020408157,42.0,1,4.0,,
209,"PUNO, CARABAYA, OLLACHEA",0.01886890566037736,0.018511888928462797,-0.0003698224852071037,-0.001451378809869373,0.6689075630252714,0.0025437141471979785,0.2334680653242751,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,1.0,,
210,"SAN MARTIN, TOCACHE, UCHIZA",0.8679252075471681,3.2844416831614796,0.2724364164528809,0.2739325695634569,0.21483133274935207,0.011701085077110858,-0.5675069895586996,0,0.1366729059892747,0.0008807592592592596,0.16000000000000003,0.01877777777777777,28.0,3,2.0,,
211,"LA LIBERTAD, PACASMAYO, PACASMAYO",0.01886890566037728,0.018511888928462766,-0.00036982248520711305,-0.0014513788098693774,0.6689075630245426,0.0025437141471980926,-0.2334680653249906,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,0.0,,
212,"SAN MARTIN, MOYOBAMBA, SORITOR",0.8867931132075468,3.2324658988966286,0.32039759848491245,0.010603856703515928,0.707432304846388,0.014944320614788148,-0.24918226203174434,0,0.22701952515890272,0.0017067690248842586,0.1125,0.022395833333333327,21.0,5,4.0,,
213,"ICA, ICA, SUBTANJALLA",18.83018903773585,882.254169482378,0.8771129022255386,0.6891792629613344,0.0,0.02617140947323324,-1.7564722725829367,0,0.060624621816434854,0.0010283617474664808,0.4113402061855671,0.040352617470270837,35.0,1,3.0,,
214,"ICA, NASCA, VISTA ALEGRE",0.3396234150943404,0.5639012189393005,0.6523890688516522,0.4176434152849248,0.0,0.011446713662391207,-0.8822399006964555,0,0.06219620786990581,3.809799382716051e-05,0.2,0.01736111111111111,41.0,0,0.0,,
215,"JUNIN, SATIPO, PANGOA",12.962264415094339,295.4702672709151,0.851912351097457,0.625861106963584,0.0,0.02608256147947731,1.558285416488959,0,0.14285112457332488,0.0006418496335578368,0.2253731343283583,0.014838741615306576,27.0,3,3.0,,
216,"CUSCO, LA CONVENCION, KIMBIRI",5.358490849056604,56.45638714133164,0.8307026258138623,0.41051388342590855,0.0,0.02064042336583467,1.2294274384984236,0,0.20267109620923435,6.556066659468023e-05,0.1657142857142858,0.014539682539682535,27.0,3,1.0,,
217,"TUMBES, ZARUMILLA, MATAPALO",3.6792459811320755,66.7839037273053,0.6004545897914746,0.33088226123822084,0.0,0.015500758084487476,1.1426465889423392,0,0.05102480197084835,0.0022967958450317385,0.15,0.024403211805555557,42.0,3,7.0,,
218,"MADRE DE DIOS, MANU, MADRE DE DIOS",0.7169818301886774,1.5236729042365917,0.846998518550119,0.3275745018515254,0.0,0.02416528439838118,-1.61407249007795,0,0.06776785880522068,0.0031712962962962958,0.525,0.13124999999999998,37.0,0,3.0,,
219,"LIMA, LIMA, MAGDALENA DEL MAR",0.03773681132075485,0.03631178212890786,0.508861236802413,-0.002959674435812059,0.22788296041178546,0.005087428294396174,-0.45795658967522057,0,0.040821994520255166,0.0019753086419753104,0.0,0.0,51.0,0,1.0,,
220,"LAMBAYEQUE, CHICLAYO, CAYALTI",1.358491358490564,15.512991794944949,0.4548644243514625,0.17956569480863618,0.488697589700544,0.009639337820960917,-0.4815869606592862,0,0.22527650626435128,0.004377539846765836,0.021052631578947368,0.0025854108956602033,26.0,5,2.0,,
221,"HUANUCO, LEONCIO PRADO, LUYANDO",1.6792459433962248,11.010321740833287,0.8095893638391988,0.5234153090806157,0.0,0.01886587992505213,-1.4135294083235819,0,0.06924441217498385,0.0015421739254686795,0.19166666666666665,0.01304012345679011,39.0,3,5.0,,
222,"LAMBAYEQUE, CHICLAYO, CHONGOYAPE",0.05660473584905668,0.09113552652193035,0.38551670337607674,-0.03780955188679247,0.9508056002650384,0.0038155712207968593,-0.031428393409138396,1,0.0842323108193639,0.002500000000000001,0.0,0.0,28.0,0,2.0,,
223,"LA LIBERTAD, PATAZ, PATAZ",0.7358498301886792,3.6660721972233867,0.6143593156242152,0.2676449356350565,0.0,0.009920485174072036,0.805464825368658,0,0.05491575759611465,0.00012099999999999999,0.09,0.005444444444444445,46.0,3,3.0,,
224,"PIURA, PAITA, COLAN",0.01886890566037728,0.018511888928462766,-0.00036982248520711305,-0.0014513788098693774,0.6689075630245426,0.0025437141471980926,-0.2334680653249906,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,0.0,,
225,"HUANUCO, HUANUCO, HUANUCO",0.037736811320754717,0.0363117821289078,0.5088612368024132,-0.002959674435812069,0.22788296041326928,0.00508742829439595,0.45795658967446934,0,0.040821994520255166,0.0,0.0,0.0,51.0,0,1.0,,
226,"SAN MARTIN, LAMAS, SHANAO",0.6981139433962246,2.323957676753487,0.7329108143158393,0.4130942471328154,0.0,0.013445346206618254,-1.0429095445549488,0,0.060624621816434854,0.0004367521763051407,0.1714285714285714,0.009070294784580497,39.0,1,3.0,,
227,"ICA, ICA, SAN JOSE DE LOS MOLINOS",2.452830849056602,30.964752901388618,0.5841901945276561,-0.03661153941266048,0.7731277458457735,0.0114028565219219,-0.0857700982701679,0,0.10973962806718586,0.0027658701526089443,0.06206896551724136,0.008045977011494251,28.0,6,4.0,,
228,"PIURA, SULLANA, LANCONES",0.01886890566037736,0.018511888928462797,-0.0003698224852071037,-0.001451378809869373,0.6689075630252714,0.0025437141471979785,0.2334680653242751,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,1.0,,
229,"TUMBES, ZARUMILLA, ZARUMILLA",2.6603777169811313,11.129937572801943,0.6003070124154515,0.23671146269867333,0.7095510644212801,0.025618835339636763,-0.5086268565981024,1,0.33050206963470913,0.0017057370000154257,0.20714285714285707,0.03599773242630385,16.0,12,5.0,,
230,"UCAYALI, PADRE ABAD, ALEXANDER VON HUMBOLDT",0.09434054716981145,0.12317533285873843,0.5789237749544052,-0.005453157378121927,0.0,0.006359285367995198,-0.5567315403890812,0,0.04344574651045372,0.0006250000000000003,0.0,0.0,49.0,0,0.0,,
231,"UCAYALI, CORONEL PORTILLO, MANANTAY",46.792452867924524,2254.164467810609,0.7461452985362956,0.6571310863457073,0.0,0.043808410312854075,-1.983979691867299,0,0.360165348878501,0.0007872226771528709,0.40416666666666656,0.0593364197530864,20.0,7,8.0,,
232,"SAN MARTIN, LAMAS, PINTO RECODO",0.37735932075471784,1.0274112637950872,0.7382721852955499,0.36341348605499546,0.0,0.010174856588792242,-0.8315054941953501,0,0.04867967303623297,0.0017453827160493827,0.08,0.010666666666666666,44.0,0,1.0,,
233,"LAMBAYEQUE, LAMBAYEQUE, PACORA",0.0943405283018869,0.085439487362136,0.567067307692308,-0.11202830188679243,0.9647964023296176,0.012718570735989749,-0.2873453111681089,0,0.14001323022671347,0.009074074074074076,0.0,0.0,22.0,0,4.0,,
234,"HUANUCO, PACHITEA, UMARI",0.01886890566037736,0.018511888928462797,-0.0003698224852071037,-0.001451378809869373,0.6689075630252714,0.0025437141471979785,0.2334680653242751,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,1.0,,
235,"SAN MARTIN, HUALLAGA, ALTO SAPOSOA",0.22641603773584834,1.5713772872909035,0.23582298111932953,-0.0024621487377213154,0.3808793220006048,0.0033916188629307857,-0.3072998466672383,0,0.041672696400568074,6.0966316110348975e-06,0.0,0.0,50.0,1,0.0,,
236,"CAJAMARCA, JAEN, BELLAVISTA",0.05660471698113206,0.05339967960133503,0.31820512820512814,-0.024528301886792454,0.6900096697031683,0.007631142441593847,0.5387724584407176,0,0.08596514133023365,0.001975308641975309,0.0,0.0,35.0,0,3.0,,
237,"HUANUCO, LEONCIO PRADO, MARIANO DAMASO BERAUN",0.5471705849056612,1.4553213321468428,0.8724126547919837,0.4886321677805265,0.0,0.014753542053748694,-1.1619526020370814,0,0.05491575759611465,0.001026962962962963,0.13999999999999999,0.018222222222222226,41.0,0,3.0,,
238,"PIURA, MORROPON, SAN JUAN DE BIGOTE",0.1698122452830188,0.7070128579566378,0.012559039207237235,-0.007609872883771307,0.4555039541402718,0.003815571220796963,0.27986236035626927,0,0.09078811504344904,1.5241579027587257e-06,0.0,0.0,38.0,1,1.0,,
239,"SAN MARTIN, PICOTA, SAN HILARION",0.4150951886792461,1.5635450409399683,0.41234923091146,0.10142798226621305,0.0,0.007994530176908175,-0.6426785754268756,0,0.09752502013387773,0.0019753086419753087,0.04285714285714286,0.0047619047619047615,43.0,2,5.0,,
240,"SAN MARTIN, SAN MARTIN, SAUCE",0.9056610943396228,5.821287416162539,0.22573211915325928,0.004410054277591103,0.7358920659225898,0.008139885271033447,0.38612026188225895,0,0.257315946669604,1.008748666361835e-05,0.02666666666666666,0.0014320987654320983,35.0,4,2.0,,
241,"SAN MARTIN, SAN MARTIN, MORALES",12.886792716981132,333.5720829035246,0.8038153817633443,0.49401740336099736,0.0,0.019520862500406626,1.2006352538278309,0,0.07895255167327847,9.197746414926785e-06,0.17303370786516853,0.006173462946597653,29.0,1,1.0,,
242,"UCAYALI, PADRE ABAD, PADRE ABAD",9.830188905660377,259.91455589035246,0.8170786382446836,0.45691944499719606,0.0,0.020707422979533843,-1.2822503900227018,0,0.18933297903175864,0.0014720401278248542,0.1796875,0.02041286892361111,21.0,5,4.0,,
243,"SAN MARTIN, PICOTA, SAN CRISTOBAL",0.1320763773584907,0.19010300035608424,0.6395489170411818,0.1784679527948555,0.0,0.00890299951519325,-0.7587712123041088,0,0.04440975370695738,0.0027854938271604937,0.0,0.0,48.0,0,2.0,,
244,"SAN MARTIN, LAMAS, RUMISAPA",0.3396234528301895,0.903523834816814,0.4208187235045345,0.24686649716758124,0.0,0.007631142441594145,-0.5926497042856601,0,0.05594995447838027,0.000841716201798506,0.0,0.0,42.0,2,1.0,,
245,"LIMA, LIMA, ATE",0.5094348113207556,2.4385893805626018,0.5958028845386081,-0.031681586558325314,0.0,0.008585035246793386,-0.5039767371642954,0,0.1499060274963127,0.0022504340277777783,0.025,0.002777777777777778,32.0,1,1.0,,
246,"SAN MARTIN, MOYOBAMBA, YANTALO",0.41509515094339705,1.0352431854754125,0.7573668640539695,0.40078118917235467,0.0,0.011192342247671459,-0.9087295465734627,0,0.05220639747945107,0.00018982716049382707,0.08,0.010666666666666666,43.0,0,1.0,,
247,"AYACUCHO, SUCRE, SAN PEDRO DE LARCAY",0.01886890566037736,0.018511888928462797,-0.0003698224852071037,-0.001451378809869373,0.6689075630252714,0.0025437141471979785,0.2334680653242751,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,1.0,,
248,"SAN MARTIN, SAN MARTIN, CACATACHI",1.0377365660377342,4.526876404414575,0.794073774922984,0.24203351000373927,0.4390420227940267,0.015544919788432301,-0.7353246330937709,0,0.18332708729597333,0.0017456970764393419,0.17777777777777776,0.03072702331961591,29.0,2,4.0,,
249,"JUNIN, CHANCHAMAYO, SAN RAMON",10.679245698113206,202.7461641495197,0.8469958202889918,0.6890018308228512,0.0,0.03348237691428074,-2.0421146787175837,0,0.07586575077471348,0.00028996282181536305,0.4372093023255811,0.06613184303827899,31.0,1,7.0,,
250,"SAN MARTIN, BELLAVISTA, BELLAVISTA",6.716981698113209,228.01423233891086,0.4189397112442685,0.24837003251863343,0.4944285398329,0.009951233367060093,0.5570275692120837,0,0.06194448596052451,0.0010777438003074342,0.09010989010989011,0.007606435078962552,40.0,4,2.0,,
251,"TUMBES, TUMBES, CORRALES",1.735849622641508,9.85475061587778,0.32560378757531966,0.0920167454363778,0.4572593193368014,0.016715835824443918,-0.6394715965058443,1,0.48639159842870855,0.001827749240285683,0.14999999999999997,0.03452380952380951,13.0,9,4.0,,
252,"SAN MARTIN, PICOTA, PUCACACA",0.2075480377358484,0.4286219252404128,0.42641485010961094,0.2291261831630414,0.0,0.006995213904794686,-0.5881599337967343,0,0.04848809499329433,0.0001234567901234568,0.125,0.017361111111111112,46.0,0,0.0,,
253,"LA LIBERTAD, ASCOPE, ASCOPE",0.018868905660377286,0.01851188892846277,-0.019970414201183433,-0.02068214804063862,0.9412336212029356,0.0025437141471980353,-0.1885703604545938,0,0.0824946909208231,0.001975308641975309,0.0,0.0,47.0,0,2.0,,
254,"SAN MARTIN, RIOJA, ELIAS SOPLIN VARGAS",0.5660385283018876,2.1324305731578734,0.20946434480615062,0.324052666393675,0.33575228883740815,0.009538928051992607,-0.23571295056815353,0,0.05385411524922415,0.001949779369212962,0.0625,0.01128472222222222,41.0,2,3.0,,
255,"LORETO, UCAYALI, VARGAS GUERRA",0.35849132075471773,0.4941254823782562,0.7836537081023216,0.5171143494100374,0.0,0.01611018959892091,-1.1972721298677693,0,0.06401095583913083,0.00017375400091449475,0.0,0.0,40.0,0,3.0,,
256,"SAN MARTIN, SAN MARTIN, JUAN GUERRA",1.773585433962264,12.477036217871376,0.8545823825029661,0.17944339407303408,0.4517774000053807,0.01594060865577372,0.7884036975174258,0,0.12070274575971816,0.0034743264746227714,0.11333333333333333,0.008098765432098764,32.0,2,2.0,,
257,"AYACUCHO, HUANTA, HUANTA",0.01886890566037736,0.018511888928462797,-0.0003698224852071037,-0.001451378809869373,0.6689075630252714,0.0025437141471979785,0.2334680653242751,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,1.0,,
258,"HUANUCO, PUERTO INCA, TOURNAVISTA",1.0188686603773567,4.54681231327895,0.8547573748635564,0.5160448268322805,0.0,0.015262284883188287,-1.1833039550202356,0,0.056908132271879484,0.0005436351354148438,0.2333333333333333,0.02866941015089163,39.0,3,1.0,,
259,"JUNIN, SATIPO, LLAYLLA",0.1320763773584907,0.19010300035608424,0.6395491193605514,0.3638612112218218,0.0,0.00890299951519325,-0.7587712123053825,0,0.04541747969079278,0.0027854938271604937,0.0,0.0,47.0,0,1.0,,
260,"LAMBAYEQUE, FERREÑAFE, FERREÑAFE",0.056604716981132175,0.05339967960133506,0.3182051282051281,-0.04452830188679246,0.8081411818028411,0.007631142441593928,-0.026938622921963064,0,0.08596514133023365,0.006049382716049382,0.0,0.0,39.0,0,3.0,,
261,"LORETO, MARISCAL RAMON CASTILLA, YAVARI",0.26415179245282955,0.5717332645070713,0.7160646609775818,0.2859324702178153,0.0,0.008902999515193232,-0.7453019008457114,0,0.04952572874838604,0.00046344521604938275,0.125,0.017361111111111112,45.0,0,1.0,,
262,"TUMBES, TUMBES, PAMPAS DE HOSPITAL",4.603773886792452,79.63545467853352,0.6484632358354687,0.2567355562063339,0.4710781827154249,0.01108332592707699,-0.629209263964296,0,0.20287022502134233,0.0011950652712278934,0.06249999999999996,0.0021258503401360546,39.0,3,2.0,,
263,"AMAZONAS, BAGUA, COPALLIN",0.05660471698113219,0.053399679601334876,0.6579487179487182,-0.06452830188679247,0.8693449807836608,0.007631142441593988,-0.4579565896744107,0,0.08693085845019256,0.006049382716049382,0.0,0.0,42.0,0,2.0,,
264,"LORETO, ALTO AMAZONAS, YURIMAGUAS",23.811320811320762,741.0964729184766,0.6910944685580545,0.6003042900795433,0.0,0.03000156311928848,-1.5095699349584148,0,0.22084205432593057,0.0004711403894131419,0.17943925233644867,0.008086101648858219,26.0,5,6.0,,
265,"PIURA, AYABACA, PAIMAS",0.03773683018867925,0.07404762976149946,-0.00036982248520709457,-0.001451378809869373,0.6689075630252714,0.0025437141471979785,0.2334680653242751,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,1.0,,
266,"PIURA, MORROPON, CHULUCANAS",0.6981139622641491,3.4182972730511034,0.4229106396011524,0.20357001096469682,0.0,0.008556129404211587,-0.5477519994167585,0,0.17583377231521202,0.0016201458613179132,0.05454545454545455,0.002295684113865932,37.0,2,2.0,,
267,"JUNIN, CHANCHAMAYO, CHANCHAMAYO",10.716981169811321,151.14631460590957,0.7836118359253086,0.2201804622745944,0.0,0.027260936520914287,-1.240701482125983,0,0.27780196385207384,0.0017714820155051614,0.2094339622641509,0.01036351410149914,25.0,5,3.0,,
268,"MADRE DE DIOS, TAHUAMANU, IÑAPARI",0.6226422830188659,2.121750549661979,0.817343134708925,0.41221666455616074,0.0,0.01199179526536225,-0.9518313432435792,0,0.05505977718302743,0.0009799929041911556,0.14285714285714285,0.013605442176870746,41.0,2,1.0,,
269,"CUSCO, LA CONVENCION, HUAYOPATA",0.01886890566037736,0.018511888928462797,-0.0003698224852071037,-0.001451378809869373,0.6689075630252714,0.0025437141471979785,0.2334680653242751,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,1.0,,
270,"JUNIN, SATIPO, RIO NEGRO",3.8301890188679235,49.80135019295154,0.7682297218642277,0.018156054616796008,0.6487794991301243,0.017805999030385655,-0.5421784912235991,0,0.1688985364618139,0.0024465033114730588,0.15172413793103445,0.009195402298850573,31.0,6,2.0,,
271,"UCAYALI, PADRE ABAD, CURIMANA",1.5471703396226402,6.398716770381169,0.6200290644692252,0.4864542284347831,0.0,0.01738204667251981,-1.149381244673856,0,0.10626919359404441,0.000264203246456333,0.12500000000000006,0.0031635802469135773,33.0,5,4.0,,
272,"LAMBAYEQUE, LAMBAYEQUE, OLMOS",0.01886890566037729,0.01851188892846277,-0.019970414201183433,-0.02068214804063862,0.9608984744577205,0.002543714147198005,-0.16163173753208637,0,0.0824946909208231,0.0019753086419753083,0.0,0.0,44.0,0,2.0,,
273,"ICA, ICA, SANTIAGO",0.9811327358490549,2.961906856532798,0.84355810361659,0.6802793904209,0.0,0.022045522609049604,-1.5729162606148301,0,0.06924441217498385,0.0005192615454961134,0.2833333333333333,0.016358024691358015,35.0,4,5.0,,
274,"AMAZONAS, CONDORCANQUI, EL CENEPA",0.01886890566037736,0.018511888928462797,-0.0003698224852071037,-0.001451378809869373,0.6689075630252714,0.0025437141471979785,0.2334680653242751,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,1.0,,
275,"TUMBES, TUMBES, LA CRUZ",0.30188769811320754,1.5692411762193836,0.5660730025494864,-0.01164263945485052,0.10113394886050664,0.0058142037650241426,-0.4425630908609877,0,0.08982332963335012,0.0010137751245622975,0.0,0.0,28.0,1,1.0,,
276,"AYACUCHO, HUANTA, SIVIA",7.207547452830189,137.56069367746548,0.6895061922817898,0.3842618887924895,0.0,0.01799442230054838,1.1432285962279949,0,0.1283094486433709,0.001010261182262872,0.09259259259259263,0.010592897424173145,32.0,5,3.0,,
277,"SAN MARTIN, EL DORADO, AGUA BLANCA",0.18868013207547105,0.34175829832690824,0.7114582297291715,0.24734669811320756,0.0,0.008479047157326905,-0.7243496385737621,0,0.04541747969079278,0.0009525986892242038,0.0,0.0,47.0,0,1.0,,
278,"LIMA, LIMA, SAN BORJA",0.01886890566037728,0.018511888928462766,-0.00036982248520711305,-0.0014513788098693774,0.6689075630245426,0.0025437141471980926,-0.2334680653249906,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,0.0,,
279,"SAN MARTIN, SAN MARTIN, LA BANDA DE SHILCAYO",14.358490886792453,440.75826775578497,0.7513236086432272,0.2834137701758202,0.5798060326853915,0.022508912395554193,-0.5265561061849733,0,0.2010136898061072,0.003687134804915236,0.22790697674418603,0.0265308575205817,28.0,8,6.0,,
280,"LIMA, BARRANCA, BARRANCA",0.037736811320754717,0.0363117821289078,0.5088612368024132,-0.002959674435812069,0.22788296041326928,0.00508742829439595,0.45795658967446934,0,0.040821994520255166,0.0,0.0,0.0,51.0,0,1.0,,
281,"LA LIBERTAD, TRUJILLO, FLORENCIA DE MORA",0.03773681132075485,0.03631178212890786,0.508861236802413,-0.002959674435812059,0.22788296041178546,0.005087428294396174,-0.45795658967522057,0,0.040821994520255166,0.0019753086419753104,0.0,0.0,51.0,0,1.0,,
282,"LA LIBERTAD, SANCHEZ CARRION, COCHORCO",0.03773681132075463,0.03631178212890776,-0.0007541478129713595,-0.002959674435812064,0.7877551020405527,0.0050874282943960715,2.491491947956189e-13,0,0.040821994520255166,0.0,0.0,0.0,51.0,0,1.0,,
283,"LORETO, LORETO, TROMPETEROS",0.4528309622641506,1.3798497799930554,0.280086336756402,0.09224156395428083,0.5328190252626199,0.008721305647535819,0.35276768112313484,1,0.17000337191991177,0.00018407967873468358,0.05714285714285714,0.005442176870748298,22.0,1,3.0,,
284,"SAN MARTIN, SAN MARTIN, TARAPOTO",20.283019056603795,660.7689492702029,0.8231408689114841,0.5642686379332603,0.0,0.030049370420196217,-1.7578191528699307,0,0.15805693479432345,0.0002911046632009884,0.24615384615384614,0.01873230554549235,30.0,3,5.0,,
285,"HUANUCO, PUERTO INCA, YUYAPICHIS",1.037736679245281,9.77215918832338,0.5619664635755403,0.24938790940646807,0.0,0.007363383057678617,-0.620533542046046,0,0.04762804898925459,9.399866483529133e-05,0.02631578947368421,0.0020006155740227762,45.0,1,0.0,,
286,"CUSCO, LA CONVENCION, VILLA VIRGEN",0.01886890566037736,0.018511888928462797,-0.0003698224852071037,-0.001451378809869373,0.6689075630252714,0.0025437141471979785,0.2334680653242751,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,1.0,,
287,"SAN MARTIN, MOYOBAMBA, JEPELACIO",0.1886801132075472,0.2662866073336847,0.3939478155971275,0.19311875693673702,0.36280631870646307,0.01271857073599013,-0.4624463601616794,0,0.09741183424749786,0.00396604938271605,0.15,0.058333333333333334,40.0,0,4.0,,
288,"SAN MARTIN, BELLAVISTA, ALTO BIAVO",0.8490572830188663,3.0338187112853734,0.7357540191243548,0.37751347234460864,0.23790270741980746,0.01430839207798882,-0.9271376055664047,0,0.13627761829254784,0.0026466652199074086,0.1625,0.007118055555555545,33.0,2,2.0,,
289,"SAN MARTIN, SAN MARTIN, CHAZUTA",0.4339629999999999,0.6607327184053199,0.702378905436883,0.20855359466493162,0.0,0.019501808461851306,-0.7004041959706964,0,0.18169479400314548,0.0026634659350708726,0.16666666666666666,0.0308641975308642,25.0,0,5.0,,
290,"AMAZONAS, CONDORCANQUI, NIEVA",3.0377363584905654,21.508006872908737,0.6870212541984762,0.17074447353693634,0.5485958441198774,0.022752109872159348,0.31677825102749907,0,0.29413787279465226,0.0017059878236718666,0.24444444444444444,0.057647462277091895,19.0,5,5.0,,
291,"ICA, ICA, ICA",58.84905673584904,11561.86399299893,0.6985208537077499,0.19809774593815446,0.0,0.017869018975474358,-0.7428749978795574,0,0.2660389615722926,0.0014073914575695157,0.16103603603603603,0.022414024384745105,31.0,7,3.0,,
292,"AYACUCHO, LUCANAS, LUCANAS",0.01886890566037728,0.018511888928462766,-0.00036982248520711305,-0.0014513788098693774,0.6689075630245426,0.0025437141471980926,-0.2334680653249906,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,0.0,,
293,"LAMBAYEQUE, CHICLAYO, CHICLAYO",1.3018873584905646,5.116410060520013,0.6024588382141678,0.4308154220208057,0.0,0.01950180846185138,-0.9228972667753134,0,0.6089291014759283,0.0021394943182780407,0.11111111111111112,0.00823045267489712,7.0,5,4.0,,
294,"MADRE DE DIOS, MANU, HUEPETUHE",1.0377364716981132,3.1683860341760988,0.8020915624434067,0.5152469790120838,0.0,0.017488034761985856,1.2346868839262857,0,0.08184524810424341,6.884162808641976e-05,0.1875,0.009722222222222222,33.0,3,1.0,,
295,"AMAZONAS, UTCUBAMBA, JAMALCA",0.30188764150943476,0.6258449839801927,0.8320643812569078,0.2927640758151416,0.3914208906722991,0.013566475451722827,-0.9787699661684283,0,0.0986306034416273,0.004444444444444446,0.0,0.0,42.0,0,2.0,,
296,"SAN MARTIN, EL DORADO, SHATOJA",0.22641592452830125,0.28835847063025866,0.8459401124706697,0.4359655252737012,0.0,0.015262284883188332,-1.225707342953332,0,0.05279159467360816,0.0013040123456790128,0.3,0.06944444444444445,44.0,0,1.0,,
297,"CUSCO, CUSCO, CUSCO",0.018868905660377345,0.01851188892846279,-0.019970414201183437,-0.020682148040638608,0.9608984744576666,0.0025437141471979256,0.16163173753218985,0,0.0824946909208231,0.0019753086419753096,0.0,0.0,44.0,0,2.0,,
298,"HUANUCO, LEONCIO PRADO, RUPA-RUPA",18.32075513207547,1105.5008747867578,0.896105087914077,0.6364551228586149,0.0,0.01843243609648721,-1.3090696487113416,0,0.05829871482750563,0.00031048655455096657,0.2619402985074627,0.03836291180911364,40.0,1,1.0,,
299,"PIURA, PIURA, VEINTISEIS DE OCTUBRE",0.0754726226415095,0.06977558134574433,-0.06397174254317115,-0.06738544474393532,0.9576632201503833,0.010174856588791838,-0.23346806532417477,0,0.18292233782734493,0.0029629629629629637,0.0,0.0,15.0,0,6.0,,
300,"AYACUCHO, LA MAR, ANCO",1.301887528301885,12.097541693841386,0.5205979549561508,0.020677983793862,0.18074658278905165,0.007978012552575554,-0.1632643813453588,0,0.1168520235790797,0.001808599603177616,0.07727272727272727,0.0042011019283746545,35.0,5,1.0,,
301,"AYACUCHO, LA MAR, SAMUGARI",5.358491283018869,176.72053343396246,0.6603440939881373,0.37441329454195166,0.0,0.01046977996817709,0.8354877254081956,0,0.052231192225445706,0.0002648436102888332,0.07536231884057971,0.008812341011458842,45.0,1,3.0,,
302,"LORETO, MAYNAS, LAS AMAZONAS",0.15094428301886725,0.20363091776442954,0.7622712955506313,0.3342129568544662,0.0,0.010174856588792278,-0.8620359335072492,0,0.04633652939584593,0.0025000000000000014,0.0,0.0,47.0,0,1.0,,
303,"LORETO, LORETO, TIGRE",0.7735856226415095,5.23175396368835,0.24060959586134373,0.043218023643964217,0.8137537256096866,0.006952818669007641,0.36696390780400706,0,0.13815033848081718,0.0018321048620637103,0.06666666666666667,0.0012345679012345677,36.0,4,2.0,,
304,"UCAYALI, CORONEL PORTILLO, YARINACOCHA",44.9811320754717,1644.6600213599156,0.8027400032135574,0.645524838366679,0.0,0.04392146427495154,-1.587649359321407,0,0.8007778447523107,0.001344307239011306,0.3348148148148149,0.04616064624295078,10.0,5,6.0,,
305,"AMAZONAS, UTCUBAMBA, EL MILAGRO",0.35849130188679323,0.4186537977930025,0.7706532462000681,0.6681587729431395,0.0,0.02416528439838128,-1.7240718670118111,0,0.06583206284986208,0.0010493827160493832,0.45,0.0694444444444444,39.0,0,6.0,,
306,"UCAYALI, PURUS, PURUS",0.018868905660377303,0.018511888928462773,-0.01997041420118344,-0.020682148040638608,0.9585434173668822,0.0025437141471979364,-0.08081586876616385,0,0.0824946909208231,0.0019753086419753083,0.0,0.0,35.0,0,2.0,,
307,"LA LIBERTAD, ASCOPE, PAIJAN",0.18868013207547163,0.37949414738351067,0.2573060861438195,-0.05116995291868741,0.9246451203080466,0.008479047157326483,0.08680222941478172,0,0.14864102401628868,0.00284865112025606,0.0,0.0,31.0,0,4.0,,
308,"AMAZONAS, BAGUA, BAGUA",3.64150958490566,10.946955112851674,0.4510862869497415,0.24997576315385794,0.6075397732139587,0.04091140253410015,0.818634818796993,0,0.9903987040278769,0.0011151269099603722,0.31666666666666665,0.03703703703703701,7.0,12,11.0,,
309,"AYACUCHO, HUAMANGA, SAN JUAN BAUTISTA",0.01886890566037736,0.018511888928462797,-0.0003698224852071037,-0.001451378809869373,0.6689075630252714,0.0025437141471979785,0.2334680653242751,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,1.0,,
310,"LA LIBERTAD, TRUJILLO, HUANCHACO",0.03773681132075485,0.03631178212890786,0.508861236802413,-0.002959674435812059,0.22788296041178546,0.005087428294396174,-0.45795658967522057,0,0.040821994520255166,0.0019753086419753104,0.0,0.0,51.0,0,1.0,,
